model_a_id,model_b_id,sense,len_a,len_b,overlap,percent_overlap_a,percent_overlap_b,num_exons_a,num_exons_b,exon_overlap,exon_len_a,exon_len_b,perc_exon_overlap_a,perc_exon_overlap_b
chr_601+CDS1029,chr_601+CDS953,-,1833,1833,1833,1.0,1.0,1,1,1833,1833,1833,1.0,1.0
chr_601+CDS1030,chr_601+CDS954,-,524,524,524,1.0,1.0,3,3,309,309,309,1.0,1.0
chr_601+CDS1032,chr_601+CDS956,-,2506,2506,2506,1.0,1.0,3,3,2349,2349,2349,1.0,1.0
chr_601+CDS1033,chr_601+CDS957,+,1341,1341,1341,1.0,1.0,6,6,1020,1020,1020,1.0,1.0
chr_601+CDS1035,chr_601+CDS959,-,2277,2277,2277,1.0,1.0,4,4,1932,1932,1932,1.0,1.0
chr_601+CDS1036,chr_601+CDS960,+,931,931,931,1.0,1.0,2,2,849,849,849,1.0,1.0
chr_601+CDS1038,chr_601+CDS962,+,798,798,798,1.0,1.0,2,2,732,732,732,1.0,1.0
chr_601+CDS1040,chr_601+CDS964,+,984,984,984,1.0,1.0,4,4,621,621,621,1.0,1.0
chr_601+CDS1043,chr_601+CDS967,+,2665,2665,2665,1.0,1.0,4,4,2346,2346,2346,1.0,1.0
chr_601+CDS1044,chr_601+CDS968,+,1458,1458,1458,1.0,1.0,3,3,1254,1254,1254,1.0,1.0
chr_601+CDS1045,chr_601+CDS969,+,744,744,744,1.0,1.0,1,1,744,744,744,1.0,1.0
chr_601+CDS1046,chr_601+CDS970,+,1284,1284,1284,1.0,1.0,1,1,1284,1284,1284,1.0,1.0
chr_601+CDS1047,chr_601+CDS971,+,1037,1037,1037,1.0,1.0,2,2,975,975,975,1.0,1.0
chr_601+CDS1050,chr_601+CDS973,+,1548,1548,1548,1.0,1.0,1,1,1548,1548,1548,1.0,1.0
chr_601+CDS1051,chr_601+CDS974,+,1710,1710,1710,1.0,1.0,5,5,1434,1434,1434,1.0,1.0
chr_601+CDS1053,chr_601+CDS976,+,1713,1713,1713,1.0,1.0,1,1,1713,1713,1713,1.0,1.0
chr_601+CDS1055,chr_601+CDS978,+,1064,1064,1064,1.0,1.0,3,3,927,927,927,1.0,1.0
chr_601+CDS1056,chr_601+CDS979,-,1221,1221,1221,1.0,1.0,1,1,1221,1221,1221,1.0,1.0
chr_601+CDS1057,chr_601+CDS980,-,3274,3274,3274,1.0,1.0,4,4,3093,3093,3093,1.0,1.0
chr_601+CDS1060,chr_601+CDS983,+,1643,1643,1643,1.0,1.0,2,2,1572,1572,1572,1.0,1.0
chr_601+CDS1061,chr_601+CDS984,-,940,940,940,1.0,1.0,2,2,882,882,882,1.0,1.0
chr_601+CDS1065,chr_601+CDS988,-,939,939,939,1.0,1.0,1,1,939,939,939,1.0,1.0
chr_601+CDS1067,chr_601+CDS990,-,2019,2019,2019,1.0,1.0,2,2,1926,1926,1926,1.0,1.0
chr_601+CDS1068,chr_601+CDS991,+,5189,5189,5189,1.0,1.0,9,9,4623,4623,4623,1.0,1.0
chr_601+CDS1072,chr_601+CDS995,+,701,701,701,1.0,1.0,3,3,444,444,444,1.0,1.0
chr_601+CDS1073,chr_601+CDS996,-,1489,1489,1489,1.0,1.0,3,3,1368,1368,1368,1.0,1.0
chr_601+CDS1074,chr_601+CDS997,+,1530,1530,1530,1.0,1.0,2,2,1473,1473,1473,1.0,1.0
chr_601+CDS1075,chr_601+CDS998,-,3171,3171,3171,1.0,1.0,1,1,3171,3171,3171,1.0,1.0
chr_601+CDS1076,chr_601+CDS999,+,1014,1014,1014,1.0,1.0,1,1,1014,1014,1014,1.0,1.0
chr_601+CDS1079,chr_601+CDS1002,+,1417,1417,1417,1.0,1.0,3,3,1278,1278,1278,1.0,1.0
chr_601+CDS1080,chr_601+CDS1003,+,948,948,948,1.0,1.0,1,1,948,948,948,1.0,1.0
chr_601+CDS1084,chr_601+CDS1007,+,1764,1764,1764,1.0,1.0,2,2,1668,1668,1668,1.0,1.0
chr_601+CDS1086,chr_601+CDS1008,-,1976,1976,1976,1.0,1.0,3,3,1842,1842,1842,1.0,1.0
chr_601+CDS1087,chr_601+CDS1009,+,1729,1729,1729,1.0,1.0,5,5,1449,1449,1449,1.0,1.0
chr_601+CDS1088,chr_601+CDS1010,+,798,798,798,1.0,1.0,1,1,798,798,798,1.0,1.0
chr_601+CDS1089,chr_601+CDS1011,-,1239,1239,1239,1.0,1.0,3,3,1110,1110,1110,1.0,1.0
chr_601+CDS1090,chr_601+CDS1012,+,1032,1032,1032,1.0,1.0,1,1,1032,1032,1032,1.0,1.0
chr_601+CDS1091,chr_601+CDS1013,-,1324,1324,1324,1.0,1.0,6,6,999,999,999,1.0,1.0
chr_601+CDS1093,chr_601+CDS1014,-,1093,1093,1093,1.0,1.0,3,3,921,921,921,1.0,1.0
chr_601+CDS1095,chr_601+CDS1016,+,1838,1838,1838,1.0,1.0,3,3,1689,1689,1689,1.0,1.0
chr_601+CDS1097,chr_601+CDS1018,-,1344,1344,1344,1.0,1.0,1,1,1344,1344,1344,1.0,1.0
chr_601+CDS1098,chr_601+CDS1019,+,3999,3999,3999,1.0,1.0,2,2,3942,3942,3942,1.0,1.0
chr_601+CDS1099,chr_601+CDS1020,-,2037,2037,2037,1.0,1.0,1,1,2037,2037,2037,1.0,1.0
chr_601+CDS1100,chr_601+CDS1021,+,1719,1719,1719,1.0,1.0,2,2,1572,1572,1572,1.0,1.0
chr_601+CDS1101,chr_601+CDS1022,-,573,573,573,1.0,1.0,1,1,573,573,573,1.0,1.0
chr_601+CDS1104,chr_601+CDS1024,-,1988,1988,1988,1.0,1.0,4,4,1797,1797,1797,1.0,1.0
chr_601+CDS1105,chr_601+CDS1025,-,887,887,887,1.0,1.0,2,2,816,816,816,1.0,1.0
chr_601+CDS1106,chr_601+CDS1026,+,1477,1477,1477,1.0,1.0,2,2,1338,1338,1338,1.0,1.0
chr_601+CDS1108,chr_601+CDS1028,+,6257,6257,6257,1.0,1.0,2,2,6186,6186,6186,1.0,1.0
chr_601+CDS1109,chr_601+CDS1029,-,1383,1383,1383,1.0,1.0,1,1,1383,1383,1383,1.0,1.0
chr_601+CDS1110,chr_601+CDS1030,-,1455,1455,1455,1.0,1.0,1,1,1455,1455,1455,1.0,1.0
chr_601+CDS1111,chr_601+CDS1031,+,1101,1101,1101,1.0,1.0,1,1,1101,1101,1101,1.0,1.0
chr_601+CDS1112,chr_601+CDS1032,-,1763,1763,1763,1.0,1.0,4,4,1614,1614,1614,1.0,1.0
chr_601+CDS1113,chr_601+CDS1033,+,2190,2190,2190,1.0,1.0,1,1,2190,2190,2190,1.0,1.0
chr_601+CDS1114,chr_601+CDS1034,+,1740,1740,1740,1.0,1.0,1,1,1740,1740,1740,1.0,1.0
chr_601+CDS1115,chr_601+CDS1035,+,823,823,823,1.0,1.0,3,3,675,675,675,1.0,1.0
chr_601+CDS1116,chr_601+CDS1037,-,837,837,837,1.0,1.0,1,1,837,837,837,1.0,1.0
chr_601+CDS1117,chr_601+CDS1038,-,879,879,879,1.0,1.0,2,2,816,816,816,1.0,1.0
chr_601+CDS1118,chr_601+CDS1039,+,1419,1419,1419,1.0,1.0,3,3,1290,1290,1290,1.0,1.0
chr_601+CDS1119,chr_601+CDS1041,-,1195,1195,1195,1.0,1.0,5,5,975,975,975,1.0,1.0
chr_601+CDS1121,chr_601+CDS1043,+,2034,2034,2034,1.0,1.0,3,3,1908,1908,1908,1.0,1.0
chr_601+CDS1123,chr_601+CDS1045,-,1710,1710,1710,1.0,1.0,2,2,1653,1653,1653,1.0,1.0
chr_601+CDS1124,chr_601+CDS1046,-,1083,1083,1083,1.0,1.0,3,3,927,927,927,1.0,1.0
chr_601+CDS1125,chr_601+CDS1051,-,2445,2445,2445,1.0,1.0,1,1,2445,2445,2445,1.0,1.0
chr_601+CDS1127,chr_601+CDS1053,-,2661,2661,2661,1.0,1.0,1,1,2661,2661,2661,1.0,1.0
chr_601+CDS1128,chr_601+CDS1054,-,1393,1393,1393,1.0,1.0,3,3,1248,1248,1248,1.0,1.0
chr_601+CDS1129,chr_601+CDS1055,-,1644,1644,1644,1.0,1.0,3,3,1536,1536,1536,1.0,1.0
chr_601+CDS1130,chr_601+CDS1056,-,1350,1350,1350,1.0,1.0,3,3,1230,1230,1230,1.0,1.0
chr_601+CDS1131,chr_601+CDS1057,+,522,522,522,1.0,1.0,3,3,417,417,417,1.0,1.0
chr_601+CDS1132,chr_601+CDS1058,-,2790,2790,2790,1.0,1.0,1,1,2790,2790,2790,1.0,1.0
chr_601+CDS1135,chr_601+CDS1061,+,1632,1632,1632,1.0,1.0,1,1,1632,1632,1632,1.0,1.0
chr_601+CDS1136,chr_601+CDS1062,-,2352,2352,2352,1.0,1.0,5,5,2103,2103,2103,1.0,1.0
chr_601+CDS1137,chr_601+CDS1063,-,2178,2178,2178,1.0,1.0,1,1,2178,2178,2178,1.0,1.0
chr_601+CDS1140,chr_601+CDS1066,+,3390,3390,3390,1.0,1.0,1,1,3390,3390,3390,1.0,1.0
chr_601+CDS1146,chr_601+CDS1071,+,830,830,830,1.0,1.0,2,2,756,756,756,1.0,1.0
chr_601+CDS1148,chr_601+CDS1073,+,1785,1785,1785,1.0,1.0,1,1,1785,1785,1785,1.0,1.0
chr_601+CDS1149,chr_601+CDS1074,-,1482,1482,1482,1.0,1.0,1,1,1482,1482,1482,1.0,1.0
chr_601+CDS1150,chr_601+CDS1075,-,1052,1052,1052,1.0,1.0,3,3,942,942,942,1.0,1.0
chr_601+CDS1151,chr_601+CDS1077,+,1261,1261,1261,1.0,1.0,3,3,1074,1074,1074,1.0,1.0
chr_601+CDS1152,chr_601+CDS1078,-,1774,1774,1774,1.0,1.0,3,3,1653,1653,1653,1.0,1.0
chr_601+CDS1154,chr_601+CDS1080,+,1638,1638,1638,1.0,1.0,1,1,1638,1638,1638,1.0,1.0
chr_601+CDS1155,chr_601+CDS1081,+,2529,2529,2529,1.0,1.0,1,1,2529,2529,2529,1.0,1.0
chr_601+CDS1156,chr_601+CDS1082,+,1704,1704,1704,1.0,1.0,1,1,1704,1704,1704,1.0,1.0
chr_601+CDS1157,chr_601+CDS1083,+,907,907,907,1.0,1.0,2,2,834,834,834,1.0,1.0
chr_601+CDS1158,chr_601+CDS1084,+,3084,3084,3084,1.0,1.0,1,1,3084,3084,3084,1.0,1.0
chr_601+CDS1159,chr_601+CDS1085,+,2403,2403,2403,1.0,1.0,1,1,2403,2403,2403,1.0,1.0
chr_601+CDS1160,chr_601+CDS1086,+,1395,1395,1395,1.0,1.0,1,1,1395,1395,1395,1.0,1.0
chr_601+CDS1161,chr_601+CDS1087,+,3027,3027,3027,1.0,1.0,1,1,3027,3027,3027,1.0,1.0
chr_601+CDS1162,chr_601+CDS1088,+,696,696,696,1.0,1.0,1,1,696,696,696,1.0,1.0
chr_601+CDS1163,chr_601+CDS1089,+,1373,1373,1373,1.0,1.0,2,2,1290,1290,1290,1.0,1.0
chr_601+CDS1164,chr_601+CDS1090,-,1199,1199,1199,1.0,1.0,3,3,1044,1044,1044,1.0,1.0
chr_601+CDS1165,chr_601+CDS1091,-,1193,1193,1193,1.0,1.0,5,5,918,918,918,1.0,1.0
chr_601+CDS1166,chr_601+CDS1092,-,774,774,774,1.0,1.0,1,1,774,774,774,1.0,1.0
chr_601+CDS1168,chr_601+CDS1094,+,2103,2103,2103,1.0,1.0,1,1,2103,2103,2103,1.0,1.0
chr_601+CDS1169,chr_601+CDS1095,-,1020,1020,1020,1.0,1.0,3,3,882,882,882,1.0,1.0
chr_601+CDS1172,chr_601+CDS1098,+,1658,1658,1658,1.0,1.0,2,2,1599,1599,1599,1.0,1.0
chr_601+CDS1174,chr_601+CDS1100,-,976,976,976,1.0,1.0,4,4,786,786,786,1.0,1.0
chr_601+CDS1175,chr_601+CDS1101,+,1014,1014,1014,1.0,1.0,1,1,1014,1014,1014,1.0,1.0
chr_601+CDS1176,chr_601+CDS1103,-,1506,1506,1506,1.0,1.0,1,1,1506,1506,1506,1.0,1.0
chr_601+CDS1177,chr_601+CDS1104,-,568,568,568,1.0,1.0,3,3,393,393,393,1.0,1.0
chr_601+CDS1180,chr_601+CDS1107,-,1055,1055,1055,1.0,1.0,3,3,918,918,918,1.0,1.0
chr_601+CDS1181,chr_601+CDS1108,-,1976,1976,1976,1.0,1.0,3,3,1854,1854,1854,1.0,1.0
chr_601+CDS1182,chr_601+CDS1109,-,1104,1104,1104,1.0,1.0,1,1,1104,1104,1104,1.0,1.0
chr_601+CDS1186,chr_601+CDS1111,-,1071,1071,1071,1.0,1.0,2,2,1005,1005,1005,1.0,1.0
chr_601+CDS1188,chr_601+CDS1113,-,834,834,834,1.0,1.0,1,1,834,834,834,1.0,1.0
chr_601+CDS1192,chr_601+CDS1116,-,993,993,993,1.0,1.0,1,1,993,993,993,1.0,1.0
chr_601+CDS1193,chr_601+CDS1117,+,1005,1005,1005,1.0,1.0,1,1,1005,1005,1005,1.0,1.0
chr_601+CDS1196,chr_601+CDS1119,-,1406,1406,1406,1.0,1.0,4,4,1227,1227,1227,1.0,1.0
chr_601+CDS1199,chr_601+CDS1121,-,1137,1137,1137,1.0,1.0,3,3,1032,1032,1032,1.0,1.0
chr_601+CDS1200,chr_601+CDS1122,+,1328,1328,1328,1.0,1.0,3,3,1221,1221,1221,1.0,1.0
chr_601+CDS1202,chr_601+CDS1124,+,991,991,991,1.0,1.0,5,5,729,729,729,1.0,1.0
chr_601+CDS1204,chr_601+CDS1126,+,1535,1535,1535,1.0,1.0,5,5,1305,1305,1305,1.0,1.0
chr_601+CDS1206,chr_601+CDS1129,-,1002,1002,1002,1.0,1.0,1,1,1002,1002,1002,1.0,1.0
chr_601+CDS1207,chr_601+CDS1130,-,682,682,682,1.0,1.0,2,2,630,630,630,1.0,1.0
chr_601+CDS1214,chr_601+CDS1135,+,609,609,609,1.0,1.0,1,1,609,609,609,1.0,1.0
chr_601+CDS1215,chr_601+CDS1136,+,825,825,825,1.0,1.0,1,1,825,825,825,1.0,1.0
chr_601+CDS1216,chr_601+CDS1137,+,807,807,807,1.0,1.0,1,1,807,807,807,1.0,1.0
chr_601+CDS1217,chr_601+CDS1138,-,6462,6462,6462,1.0,1.0,1,1,6462,6462,6462,1.0,1.0
chr_601+CDS1218,chr_601+CDS1139,+,780,780,780,1.0,1.0,1,1,780,780,780,1.0,1.0
chr_601+CDS1219,chr_601+CDS1140,-,442,442,442,1.0,1.0,3,3,264,264,264,1.0,1.0
chr_601+CDS1220,chr_601+CDS1141,+,1800,1800,1800,1.0,1.0,3,3,1581,1581,1581,1.0,1.0
chr_601+CDS1221,chr_601+CDS1142,+,576,576,576,1.0,1.0,1,1,576,576,576,1.0,1.0
chr_601+CDS1223,chr_601+CDS1143,-,1568,1568,1568,1.0,1.0,2,2,1512,1512,1512,1.0,1.0
chr_601+CDS1224,chr_601+CDS1144,-,1248,1248,1248,1.0,1.0,1,1,1248,1248,1248,1.0,1.0
chr_601+CDS1226,chr_601+CDS1146,+,1593,1593,1593,1.0,1.0,1,1,1593,1593,1593,1.0,1.0
chr_601+CDS1227,chr_601+CDS1147,+,1500,1500,1500,1.0,1.0,1,1,1500,1500,1500,1.0,1.0
chr_601+CDS1228,chr_601+CDS1148,+,776,776,776,1.0,1.0,2,2,696,696,696,1.0,1.0
chr_601+CDS1232,chr_601+CDS1152,-,616,616,616,1.0,1.0,2,2,558,558,558,1.0,1.0
chr_601+CDS1234,chr_601+CDS1154,+,1857,1857,1857,1.0,1.0,4,4,1650,1650,1650,1.0,1.0
chr_601+CDS1235,chr_601+CDS1155,+,3041,3041,3041,1.0,1.0,3,3,2937,2937,2937,1.0,1.0
chr_601+CDS1238,chr_601+CDS1157,+,1621,1621,1621,1.0,1.0,6,6,1377,1377,1377,1.0,1.0
chr_601+CDS1239,chr_601+CDS1158,-,4414,4414,4414,1.0,1.0,5,5,4209,4209,4209,1.0,1.0
chr_601+CDS1240,chr_601+CDS1159,+,1207,1207,1207,1.0,1.0,2,2,1152,1152,1152,1.0,1.0
chr_601+CDS1242,chr_601+CDS1161,+,852,852,852,1.0,1.0,1,1,852,852,852,1.0,1.0
chr_601+CDS1247,chr_601+CDS1165,+,1381,1381,1381,1.0,1.0,5,5,1146,1146,1146,1.0,1.0
chr_601+CDS1248,chr_601+CDS1166,-,1218,1218,1218,1.0,1.0,1,1,1218,1218,1218,1.0,1.0
chr_601+CDS1249,chr_601+CDS1167,+,882,882,882,1.0,1.0,1,1,882,882,882,1.0,1.0
chr_601+CDS1251,chr_601+CDS1169,-,768,768,768,1.0,1.0,1,1,768,768,768,1.0,1.0
chr_601+CDS1252,chr_601+CDS1170,+,1899,1899,1899,1.0,1.0,3,3,1737,1737,1737,1.0,1.0
chr_601+CDS1259,chr_601+CDS1176,-,405,405,405,1.0,1.0,1,1,405,405,405,1.0,1.0
chr_601+CDS1261,chr_601+CDS1178,-,909,909,909,1.0,1.0,1,1,909,909,909,1.0,1.0
chr_601+CDS1262,chr_601+CDS1179,+,859,859,859,1.0,1.0,2,2,723,723,723,1.0,1.0
chr_601+CDS1264,chr_601+CDS1180,-,1251,1251,1251,1.0,1.0,1,1,1251,1251,1251,1.0,1.0
chr_601+CDS1265,chr_601+CDS1182,-,1488,1488,1488,1.0,1.0,3,3,1371,1371,1371,1.0,1.0
chr_601+CDS1266,chr_601+CDS1183,+,822,822,822,1.0,1.0,1,1,822,822,822,1.0,1.0
chr_601+CDS1267,chr_601+CDS1184,+,1503,1503,1503,1.0,1.0,5,5,1257,1257,1257,1.0,1.0
chr_601+CDS1269,chr_601+CDS1186,+,1413,1413,1413,1.0,1.0,4,4,1239,1239,1239,1.0,1.0
chr_601+CDS1270,chr_601+CDS1188,+,489,489,489,1.0,1.0,3,3,348,348,348,1.0,1.0
chr_601+CDS1271,chr_601+CDS1189,-,1448,1448,1448,1.0,1.0,4,4,1236,1236,1236,1.0,1.0
chr_601+CDS1273,chr_601+CDS1191,+,2392,2392,2392,1.0,1.0,8,8,1992,1992,1992,1.0,1.0
chr_601+CDS1275,chr_601+CDS1193,+,825,825,825,1.0,1.0,1,1,825,825,825,1.0,1.0
chr_601+CDS1276,chr_601+CDS1194,-,2322,2322,2322,1.0,1.0,1,1,2322,2322,2322,1.0,1.0
chr_601+CDS1277,chr_601+CDS1195,-,996,996,996,1.0,1.0,1,1,996,996,996,1.0,1.0
chr_601+CDS1279,chr_601+CDS1197,-,1307,1307,1307,1.0,1.0,2,2,1254,1254,1254,1.0,1.0
chr_601+CDS1280,chr_601+CDS1198,+,1313,1313,1313,1.0,1.0,2,2,1260,1260,1260,1.0,1.0
chr_601+CDS1283,chr_601+CDS1200,-,1086,1086,1086,1.0,1.0,1,1,1086,1086,1086,1.0,1.0
chr_601+CDS1284,chr_601+CDS1201,-,1581,1581,1581,1.0,1.0,1,1,1581,1581,1581,1.0,1.0
chr_601+CDS1286,chr_601+CDS1203,-,1114,1114,1114,1.0,1.0,3,3,1005,1005,1005,1.0,1.0
chr_601+CDS1288,chr_601+CDS1205,+,1173,1173,1173,1.0,1.0,1,1,1173,1173,1173,1.0,1.0
chr_601+CDS1289,chr_601+CDS1206,+,512,512,512,1.0,1.0,2,2,462,462,462,1.0,1.0
chr_601+CDS1290,chr_601+CDS1207,-,1119,1119,1119,1.0,1.0,1,1,1119,1119,1119,1.0,1.0
chr_601+CDS1292,chr_601+CDS1209,+,1519,1519,1519,1.0,1.0,3,3,1389,1389,1389,1.0,1.0
chr_601+CDS1293,chr_601+CDS1210,+,2197,2197,2197,1.0,1.0,4,4,2004,2004,2004,1.0,1.0
chr_601+CDS1296,chr_601+CDS1211,-,1835,1835,1835,1.0,1.0,3,3,1677,1677,1677,1.0,1.0
chr_601+CDS1297,chr_601+CDS1212,+,1152,1152,1152,1.0,1.0,1,1,1152,1152,1152,1.0,1.0
chr_601+CDS1298,chr_601+CDS1213,-,1265,1265,1265,1.0,1.0,3,3,1116,1116,1116,1.0,1.0
chr_601+CDS1299,chr_601+CDS1214,+,6804,6804,6804,1.0,1.0,1,1,6804,6804,6804,1.0,1.0
chr_601+CDS1300,chr_601+CDS1215,-,2089,2089,2089,1.0,1.0,6,6,1794,1794,1794,1.0,1.0
chr_601+CDS1301,chr_601+CDS1216,+,1047,1047,1047,1.0,1.0,1,1,1047,1047,1047,1.0,1.0
chr_601+CDS1304,chr_601+CDS1219,-,645,645,645,1.0,1.0,1,1,645,645,645,1.0,1.0
chr_601+CDS1305,chr_601+CDS1220,-,660,660,660,1.0,1.0,1,1,660,660,660,1.0,1.0
chr_601+CDS1307,chr_601+CDS1222,-,1904,1904,1904,1.0,1.0,2,2,1836,1836,1836,1.0,1.0
chr_601+CDS1309,chr_601+CDS1224,-,717,717,717,1.0,1.0,1,1,717,717,717,1.0,1.0
chr_601+CDS1311,chr_601+CDS1226,-,1486,1486,1486,1.0,1.0,6,6,1188,1188,1188,1.0,1.0
chr_601+CDS1312,chr_601+CDS1227,+,1606,1606,1606,1.0,1.0,2,2,1500,1500,1500,1.0,1.0
chr_601+CDS1313,chr_601+CDS1228,-,750,750,750,1.0,1.0,1,1,750,750,750,1.0,1.0
chr_601+CDS1314,chr_601+CDS1229,-,1848,1848,1848,1.0,1.0,6,6,1548,1548,1548,1.0,1.0
chr_601+CDS1316,chr_601+CDS1231,-,1651,1651,1651,1.0,1.0,4,4,1494,1494,1494,1.0,1.0
chr_601+CDS1317,chr_601+CDS1232,+,1005,1005,1005,1.0,1.0,1,1,1005,1005,1005,1.0,1.0
chr_601+CDS1320,chr_601+CDS1234,-,1463,1463,1463,1.0,1.0,2,2,1365,1365,1365,1.0,1.0
chr_601+CDS1322,chr_601+CDS1236,-,1080,1080,1080,1.0,1.0,1,1,1080,1080,1080,1.0,1.0
chr_601+CDS1324,chr_601+CDS1238,+,417,417,417,1.0,1.0,1,1,417,417,417,1.0,1.0
chr_601+CDS1325,chr_601+CDS1239,-,1827,1827,1827,1.0,1.0,5,5,1590,1590,1590,1.0,1.0
chr_601+CDS1326,chr_601+CDS1240,-,1377,1377,1377,1.0,1.0,1,1,1377,1377,1377,1.0,1.0
chr_601+CDS1329,chr_601+CDS1243,+,1377,1377,1377,1.0,1.0,5,5,1149,1149,1149,1.0,1.0
chr_601+CDS1332,chr_601+CDS1245,+,762,762,762,1.0,1.0,2,2,684,684,684,1.0,1.0
chr_601+CDS1333,chr_601+CDS1246,+,2026,2026,2026,1.0,1.0,5,5,1782,1782,1782,1.0,1.0
chr_601+CDS1336,chr_601+CDS1249,-,681,681,681,1.0,1.0,2,2,594,594,594,1.0,1.0
chr_601+CDS1337,chr_601+CDS1250,+,1369,1369,1369,1.0,1.0,5,5,1137,1137,1137,1.0,1.0
chr_601+CDS1342,chr_601+CDS1254,+,1026,1026,1026,1.0,1.0,1,1,1026,1026,1026,1.0,1.0
chr_601+CDS1343,chr_601+CDS1255,-,1608,1608,1608,1.0,1.0,1,1,1608,1608,1608,1.0,1.0
chr_601+CDS1344,chr_601+CDS1256,+,1222,1222,1222,1.0,1.0,3,3,1077,1077,1077,1.0,1.0
chr_601+CDS1345,chr_601+CDS1257,+,8266,8266,8266,1.0,1.0,3,3,7968,7968,7968,1.0,1.0
chr_601+CDS1346,chr_601+CDS1258,+,1076,1076,1076,1.0,1.0,2,2,1005,1005,1005,1.0,1.0
chr_601+CDS1347,chr_601+CDS1259,-,1614,1614,1614,1.0,1.0,2,2,1554,1554,1554,1.0,1.0
chr_601+CDS1352,chr_601+CDS1263,-,4318,4318,4318,1.0,1.0,8,8,3897,3897,3897,1.0,1.0
chr_601+CDS1355,chr_601+CDS1266,+,540,540,540,1.0,1.0,2,2,450,450,450,1.0,1.0
chr_601+CDS1356,chr_601+CDS1267,-,1171,1171,1171,1.0,1.0,3,3,1053,1053,1053,1.0,1.0
chr_601+CDS1357,chr_601+CDS1268,-,963,963,963,1.0,1.0,1,1,963,963,963,1.0,1.0
chr_601+CDS1358,chr_601+CDS1269,-,939,939,939,1.0,1.0,1,1,939,939,939,1.0,1.0
chr_701+CDS2,chr_701+CDS2,+,1652,1652,1652,1.0,1.0,3,3,1539,1539,1539,1.0,1.0
chr_701+CDS3,chr_701+CDS3,-,1851,1851,1851,1.0,1.0,1,1,1851,1851,1851,1.0,1.0
chr_701+CDS4,chr_701+CDS4,-,495,495,495,1.0,1.0,1,1,495,495,495,1.0,1.0
chr_701+CDS6,chr_701+CDS6,+,693,693,693,1.0,1.0,1,1,693,693,693,1.0,1.0
chr_701+CDS7,chr_701+CDS7,+,1452,1452,1452,1.0,1.0,3,3,1326,1326,1326,1.0,1.0
chr_701+CDS9,chr_701+CDS9,+,1443,1443,1443,1.0,1.0,3,3,1314,1314,1314,1.0,1.0
chr_701+CDS13,chr_701+CDS12,+,1624,1624,1624,1.0,1.0,2,2,1572,1572,1572,1.0,1.0
chr_701+CDS15,chr_701+CDS14,+,1336,1336,1336,1.0,1.0,4,4,1152,1152,1152,1.0,1.0
chr_701+CDS16,chr_701+CDS15,+,1345,1345,1345,1.0,1.0,5,5,1116,1116,1116,1.0,1.0
chr_701+CDS17,chr_701+CDS16,+,2101,2101,2101,1.0,1.0,3,3,1944,1944,1944,1.0,1.0
chr_701+CDS19,chr_701+CDS18,+,2041,2041,2041,1.0,1.0,3,3,1926,1926,1926,1.0,1.0
chr_701+CDS20,chr_701+CDS19,-,1964,1964,1964,1.0,1.0,3,3,1845,1845,1845,1.0,1.0
chr_701+CDS21,chr_701+CDS20,-,1401,1401,1401,1.0,1.0,1,1,1401,1401,1401,1.0,1.0
chr_701+CDS23,chr_701+CDS22,-,604,604,604,1.0,1.0,2,2,552,552,552,1.0,1.0
chr_701+CDS24,chr_701+CDS23,+,1873,1873,1873,1.0,1.0,4,4,1677,1677,1677,1.0,1.0
chr_701+CDS25,chr_701+CDS24,+,1527,1527,1527,1.0,1.0,1,1,1527,1527,1527,1.0,1.0
chr_701+CDS27,chr_701+CDS26,+,1079,1079,1079,1.0,1.0,2,2,1023,1023,1023,1.0,1.0
chr_701+CDS29,chr_701+CDS28,+,1166,1166,1166,1.0,1.0,2,2,1113,1113,1113,1.0,1.0
chr_701+CDS30,chr_701+CDS29,+,1606,1606,1606,1.0,1.0,6,6,1329,1329,1329,1.0,1.0
chr_701+CDS31,chr_701+CDS30,+,1252,1252,1252,1.0,1.0,4,4,1083,1083,1083,1.0,1.0
chr_701+CDS32,chr_701+CDS31,-,780,780,780,1.0,1.0,1,1,780,780,780,1.0,1.0
chr_701+CDS34,chr_701+CDS33,+,1770,1770,1770,1.0,1.0,1,1,1770,1770,1770,1.0,1.0
chr_701+CDS35,chr_701+CDS34,+,711,711,711,1.0,1.0,1,1,711,711,711,1.0,1.0
chr_701+CDS36,chr_701+CDS35,+,1200,1200,1200,1.0,1.0,1,1,1200,1200,1200,1.0,1.0
chr_701+CDS37,chr_701+CDS36,+,1341,1341,1341,1.0,1.0,1,1,1341,1341,1341,1.0,1.0
chr_701+CDS38,chr_701+CDS37,-,1493,1493,1493,1.0,1.0,3,3,1350,1350,1350,1.0,1.0
chr_701+CDS39,chr_701+CDS38,-,1808,1808,1808,1.0,1.0,4,4,1596,1596,1596,1.0,1.0
chr_701+CDS40,chr_701+CDS39,-,1044,1044,1044,1.0,1.0,1,1,1044,1044,1044,1.0,1.0
chr_701+CDS41,chr_701+CDS40,-,1032,1032,1032,1.0,1.0,5,5,753,753,753,1.0,1.0
chr_701+CDS42,chr_701+CDS41,+,6356,6356,6356,1.0,1.0,4,4,6177,6177,6177,1.0,1.0
chr_701+CDS43,chr_701+CDS42,+,1133,1133,1133,1.0,1.0,2,2,1068,1068,1068,1.0,1.0
